,result,solving Time,deduction Time,backtracks,splits
304,SAT,1.2812,1.2031,3,3
305,SAT,1.5625,1.5,19,19
306,SAT,1.2188,1.1562,0,3
307,SAT,1.3594,1.2812,1,2
308,SAT,1.3906,1.3281,0,0
309,SAT,1.3125,1.2656,0,1
310,SAT,1.5,1.4062,11,18
311,SAT,1.5,1.4062,14,22
312,SAT,1.3125,1.25,0,0
313,SAT,1.7969,1.7188,1,2
314,SAT,1.4062,1.3125,0,1
315,SAT,1.4062,1.3281,0,27
316,SAT,1.2344,1.1562,0,0
317,SAT,1.3125,1.2656,0,0
318,SAT,1.2344,1.1875,0,2
319,SAT,1.6875,1.5312,38,46
320,SAT,1.6875,1.5938,42,54
321,SAT,1.8438,1.75,50,53
322,SAT,2.0312,1.8906,51,55
323,SAT,1.4062,1.3438,0,0
324,SAT,2.9531,2.7656,120,136
325,SAT,2.0469,1.875,73,78
326,SAT,1.2969,1.2344,1,1
327,SAT,1.2656,1.2188,1,2
328,SAT,1.5,1.4531,1,3
329,SAT,1.3281,1.2656,2,2
330,SAT,2.625,2.4688,90,91
331,SAT,1.2656,1.1875,0,0
332,SAT,2.8594,2.5625,121,148
333,SAT,1.2188,1.1719,0,0
334,SAT,2.9062,2.7031,124,140
335,SAT,1.3281,1.2656,2,23
336,SAT,1.4219,1.3594,19,22
337,SAT,1.3438,1.2656,0,1
338,SAT,1.2344,1.1875,0,2
339,SAT,1.2656,1.2188,0,1
340,SAT,1.2188,1.1719,0,0
341,SAT,1.3281,1.2656,0,2
342,SAT,1.3125,1.25,0,0
343,SAT,1.2969,1.2188,0,0
344,SAT,1.3281,1.25,0,1
345,SAT,1.4219,1.3438,0,0
346,SAT,1.3281,1.2656,3,3
347,SAT,3.2656,3.0,133,160
348,SAT,1.375,1.3125,0,0
349,SAT,1.3438,1.2812,0,0
350,SAT,1.3125,1.2656,0,1
351,SAT,1.2656,1.2188,2,4
352,SAT,1.2656,1.1719,0,0
353,SAT,1.4062,1.3594,0,0
354,SAT,1.3438,1.2812,0,1
355,SAT,1.2344,1.1875,1,2
356,SAT,1.2969,1.25,0,2
357,SAT,1.2812,1.2344,0,0
358,SAT,1.2812,1.2031,0,2
359,SAT,1.3594,1.3125,0,0
360,SAT,1.2656,1.1719,1,3
361,SAT,2.0625,1.8906,44,65
362,SAT,1.2188,1.1719,0,0
363,SAT,1.3125,1.25,0,11
364,SAT,1.3281,1.2812,0,3
365,SAT,1.2969,1.2344,0,0
366,SAT,1.2656,1.2031,1,2
367,SAT,1.5,1.4219,9,35
368,SAT,1.3438,1.25,1,2
369,SAT,1.625,1.5312,1,3
370,SAT,2.0469,1.9219,37,44
371,SAT,1.3281,1.2812,1,1
372,SAT,1.5,1.4531,0,1
373,SAT,1.5938,1.4844,15,36
374,SAT,1.1875,1.1406,0,1
375,SAT,1.3281,1.2812,0,0
376,SAT,1.2812,1.2188,0,1
377,SAT,1.3438,1.2656,0,0
378,SAT,1.375,1.3281,1,1
379,SAT,1.375,1.3125,0,0
380,SAT,1.4688,1.4219,9,11
381,SAT,1.4531,1.3906,0,0
382,SAT,1.2344,1.1719,0,0
383,SAT,1.4844,1.4219,0,0
384,SAT,1.4844,1.3906,0,2
385,SAT,1.4531,1.3906,1,13
386,SAT,1.4844,1.4219,18,37
387,SAT,1.3594,1.2969,5,5
388,SAT,1.3125,1.25,0,0
389,SAT,1.75,1.6406,27,42
390,SAT,1.5625,1.4531,12,39
391,SAT,1.7031,1.625,2,2
392,SAT,3.5781,3.2969,143,159
393,SAT,1.7188,1.6406,31,31
394,SAT,1.5156,1.4531,1,1
395,SAT,2.25,2.125,27,44
396,SAT,1.7344,1.6719,0,1
397,SAT,1.8594,1.7969,0,0
398,SAT,2.4062,2.25,38,44
399,SAT,4.1094,3.75,153,186
400,SAT,1.625,1.5625,0,0
401,SAT,1.6094,1.5312,8,12
402,SAT,2.4531,2.3906,0,1
403,SAT,2.2031,2.0938,2,3
404,SAT,1.7969,1.7188,26,34
405,SAT,2.1094,2.0,34,40
406,SAT,1.6719,1.6094,0,0
407,SAT,2.0312,1.9531,1,2
408,SAT,1.7969,1.7188,0,1
409,SAT,1.7031,1.5938,9,37
410,SAT,1.3594,1.2969,0,0
411,SAT,1.375,1.2812,1,26
412,SAT,1.4062,1.3438,0,2
413,SAT,1.4844,1.4375,3,4
414,SAT,1.6719,1.5625,31,35
415,SAT,1.5156,1.4375,0,5
416,SAT,1.5938,1.4844,6,16
417,SAT,1.9688,1.9062,0,1
418,SAT,2.375,2.2344,22,23
419,SAT,1.3906,1.3438,2,3
420,SAT,1.6875,1.6406,0,1
421,SAT,1.3906,1.2969,2,32
422,SAT,1.4062,1.3281,0,1
423,SAT,1.3594,1.2969,0,1
424,SAT,1.2188,1.1719,0,2
425,SAT,1.3438,1.2969,0,1
426,SAT,1.7188,1.625,44,44
427,SAT,1.3906,1.2969,0,0
428,SAT,1.2812,1.2188,0,1
429,SAT,1.5,1.4375,0,2
430,SAT,1.4062,1.3438,0,1
431,SAT,1.2969,1.2344,0,0
432,SAT,1.5469,1.4531,14,23
433,SAT,1.625,1.5625,0,1
434,SAT,1.3906,1.3125,5,6
435,SAT,1.4531,1.3906,0,1
436,SAT,1.6406,1.5781,0,0
437,SAT,1.2656,1.2031,0,1
438,SAT,1.4531,1.3594,0,0
439,SAT,1.5781,1.5156,0,0
440,SAT,1.4219,1.3594,2,4
441,SAT,1.4531,1.4062,1,1
442,SAT,4.1875,3.8281,200,214
443,SAT,1.5938,1.5,25,26
444,SAT,1.5469,1.4844,24,31
445,SAT,1.6875,1.5156,29,42
446,SAT,1.3125,1.25,1,1
447,SAT,1.3438,1.2969,1,1
448,SAT,1.4531,1.3906,1,1
449,SAT,1.25,1.1875,0,0
450,SAT,2.125,1.9531,65,84
451,SAT,4.8438,4.4062,268,276
452,SAT,1.3906,1.3281,0,0
453,SAT,1.2812,1.2344,3,6
454,SAT,1.4375,1.3594,2,2
455,SAT,1.3281,1.2812,10,22
456,SAT,1.8438,1.75,27,39
457,SAT,1.5625,1.5,4,5
458,SAT,1.4688,1.4062,1,2
459,SAT,1.7344,1.6719,0,2
460,SAT,2.0469,1.9688,5,6
461,SAT,1.4531,1.375,0,0
462,SAT,1.5156,1.4531,13,14
463,SAT,1.5,1.375,12,39
464,SAT,1.6719,1.6094,2,3
465,SAT,1.5938,1.5156,3,3
466,SAT,2.6719,2.4844,58,73
467,SAT,1.625,1.5625,1,4
468,SAT,1.3594,1.3125,0,0
469,SAT,1.5938,1.4844,3,3
470,SAT,1.3906,1.3125,1,4
471,SAT,1.3125,1.25,0,1
472,SAT,2.1406,2.0312,40,57
473,SAT,1.4375,1.2969,2,2
474,SAT,1.375,1.3125,4,4
475,SAT,1.4219,1.375,1,3
476,SAT,1.375,1.2969,0,3
477,SAT,1.7969,1.7031,32,32
478,SAT,1.3906,1.3438,1,3
479,SAT,1.3125,1.2656,0,0
480,SAT,1.7969,1.7031,40,43
481,SAT,2.0781,1.9219,71,86
482,SAT,2.8281,2.5938,117,139
483,SAT,1.375,1.3125,2,2
484,SAT,1.8281,1.6875,12,43
485,SAT,2.4531,2.1875,66,78
486,SAT,1.5938,1.5,1,1
487,SAT,1.2656,1.2188,0,2
488,SAT,1.4062,1.3281,7,32
489,SAT,1.3438,1.2969,0,0
490,SAT,1.8594,1.7656,6,6
491,SAT,2.2031,2.1094,1,4
492,SAT,1.7344,1.6562,0,0
493,SAT,1.3594,1.3125,1,1
494,SAT,2.1719,2.0,65,90
495,SAT,1.4219,1.3594,1,2
496,SAT,2.2188,2.125,31,37
497,SAT,1.3281,1.2656,0,0
498,SAT,2.5156,2.3594,73,82
499,SAT,1.5781,1.5156,0,3
500,SAT,1.3125,1.25,0,0
501,SAT,1.25,1.2031,0,0
502,SAT,4.5625,4.1094,256,260
503,SAT,1.6406,1.5312,16,34
504,SAT,1.4688,1.3594,19,36
505,SAT,2.6406,2.4688,109,110
506,SAT,1.4219,1.375,0,2
507,SAT,1.2969,1.2188,0,2
508,SAT,1.3281,1.2344,0,0
509,SAT,1.4062,1.3594,1,1
510,SAT,1.8438,1.7188,20,39
511,SAT,1.5,1.4375,0,0
512,SAT,1.3594,1.3125,0,0
513,SAT,3.5469,3.3125,122,127
514,SAT,1.4688,1.4062,21,22
515,SAT,1.3438,1.2656,0,0
516,SAT,1.2188,1.1719,4,4
517,SAT,1.2969,1.25,2,4
518,SAT,1.1875,1.125,3,5
519,SAT,1.3125,1.2656,0,3
520,SAT,1.25,1.1875,0,0
521,SAT,1.2188,1.1562,1,7
522,SAT,1.1719,1.125,0,0
523,SAT,1.2656,1.2031,0,0
524,SAT,1.2188,1.1719,0,0
525,SAT,1.5469,1.4844,4,7
526,SAT,1.4219,1.375,0,0
527,SAT,2.6562,2.4219,103,112
528,SAT,1.7969,1.6875,32,39
529,SAT,1.4688,1.4062,0,1
530,SAT,1.4531,1.4062,0,1
531,SAT,1.2969,1.2344,0,4
532,SAT,1.3438,1.2812,0,13
533,SAT,1.2969,1.2188,0,15
534,SAT,1.3281,1.2656,1,2
535,SAT,1.4844,1.4375,0,1
536,SAT,3.1094,2.8906,161,163
537,SAT,1.4062,1.3125,2,5
538,SAT,1.25,1.2031,0,3
539,SAT,1.3438,1.2656,1,5
540,SAT,1.5625,1.4844,1,2
541,SAT,1.2344,1.1719,3,3
542,SAT,1.2656,1.2188,1,1
543,SAT,1.3281,1.2812,5,6
544,SAT,1.4844,1.4219,0,5
545,SAT,1.2188,1.1719,0,1
546,SAT,1.4531,1.375,1,5
547,SAT,1.7031,1.5938,40,42
548,SAT,1.4375,1.375,23,34
549,SAT,1.4688,1.3906,1,1
550,SAT,1.5938,1.5156,12,18
551,SAT,1.4062,1.3281,1,2
552,SAT,1.4688,1.4062,7,18
553,SAT,1.3594,1.2812,2,2
554,SAT,1.4375,1.3594,0,1
555,SAT,2.3594,2.2188,80,90
556,SAT,1.8594,1.7188,42,51
557,SAT,1.2812,1.2188,0,1
558,SAT,1.3594,1.2969,0,0
559,SAT,1.375,1.3125,0,0
560,SAT,1.5938,1.5469,0,0
561,SAT,1.3125,1.2656,0,0
562,SAT,2.1562,1.9688,61,89
563,SAT,1.2969,1.25,0,0
564,SAT,1.25,1.2031,0,1
565,SAT,1.25,1.1875,0,1
566,SAT,1.3438,1.2812,1,1
567,SAT,1.5625,1.5,28,33
568,SAT,1.3125,1.2656,1,2
569,SAT,1.2188,1.1562,0,0
570,SAT,1.4375,1.3594,22,31
571,SAT,1.5,1.4219,1,1
572,SAT,1.3594,1.2812,15,24
573,SAT,1.5625,1.5,1,1
574,SAT,1.4531,1.3906,0,1
575,SAT,1.6875,1.6094,19,33
576,SAT,1.1875,1.1406,0,0
577,SAT,1.4531,1.3594,13,29
578,SAT,1.2969,1.2344,1,1
579,SAT,3.9062,3.5781,208,224
580,SAT,1.2656,1.2188,1,2
581,SAT,1.25,1.1875,0,0
582,SAT,1.5469,1.4688,27,30
583,SAT,1.2656,1.2031,0,1
584,SAT,1.7188,1.6094,30,44
585,SAT,1.25,1.1719,1,3
586,SAT,1.2969,1.25,0,2
587,SAT,1.2812,1.2188,0,1
588,SAT,1.3594,1.3125,1,3
589,SAT,1.2344,1.1719,1,3
590,SAT,1.4219,1.3438,11,27
591,SAT,6.2812,5.6406,375,403
592,SAT,1.4219,1.375,0,0
593,SAT,1.5781,1.4688,0,4
594,SAT,1.2656,1.2031,3,3
595,SAT,1.4062,1.3594,4,5
596,SAT,1.3125,1.2656,0,0
597,SAT,1.9531,1.8594,35,46
598,SAT,1.5156,1.4688,2,2
599,SAT,1.3906,1.3438,3,3
600,SAT,1.4219,1.375,0,0
601,SAT,1.2031,1.1562,2,3
602,SAT,1.2656,1.2188,0,6
603,SAT,1.2969,1.2344,1,2
604,SAT,1.4688,1.3906,11,27
605,SAT,1.2812,1.2031,1,3
606,SAT,1.5,1.4062,6,33
607,SAT,1.2656,1.2031,1,1
608,SAT,1.4062,1.3438,1,1
609,SAT,2.0312,1.8906,36,44
610,SAT,1.25,1.2031,1,2
611,SAT,1.4844,1.3906,21,21
612,SAT,1.75,1.6562,46,49
613,SAT,1.4375,1.375,0,0
614,SAT,1.8438,1.7344,37,45
615,SAT,1.3594,1.2969,1,2
616,SAT,1.4375,1.3594,0,1
617,SAT,1.3906,1.3281,4,4
618,SAT,1.2969,1.25,1,1
619,SAT,1.2812,1.2188,0,3
620,SAT,1.2969,1.2344,0,0
621,SAT,1.1875,1.1406,1,8
622,SAT,1.2812,1.2188,0,0
623,SAT,1.25,1.1875,1,5
624,SAT,1.4531,1.375,0,0
625,SAT,1.3281,1.2812,0,2
626,SAT,1.2188,1.1719,0,1
627,SAT,1.4062,1.3594,0,1
628,SAT,1.2344,1.1719,0,16
629,SAT,1.2656,1.2188,0,0
630,SAT,1.4531,1.375,17,30
